Date,Open,High,Low,Close,Volume,Month,Day,Year,Daily_Return,7-day-MA,25-day-MA,Volatility_Index
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,61655400,3,21,2016,-0.0010827616381386962,414.50228445870533,418.4587194824219,0.014590642243649211
2016-03-22,413.1319885253906,418.375,412.531005859375,418.0889892578125,66813300,3,22,2016,0.011570049243740943,414.68214198521207,417.89619873046877,0.014761568743639826
2016-03-23,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,61444200,3,23,2016,-0.0001148180211008043,414.82928466796875,417.31707763671875,0.014762696072588222
2016-03-24,418.42401123046875,418.67999267578125,415.4859924316406,416.3940124511719,68346704,3,24,2016,-0.0039397396784595085,414.22542898995533,416.63267822265624,0.01297806278186301
2016-03-25,416.50799560546875,418.0799865722656,415.5580139160156,417.177001953125,52560000,3,25,2016,0.001880405285714648,415.3152858189174,415.8118786621094,0.012839790717436603
2016-03-26,417.364990234375,418.98699951171875,416.2590026855469,417.94500732421875,44650400,3,26,2016,0.0018409580765432754,416.38685825892856,415.12475952148435,0.01284676733807942
2016-03-27,418.1400146484375,428.7969970703125,417.71099853515625,426.7650146484375,71229400,3,27,2016,0.0211032723675455,418.2454310825893,415.23579956054687,0.013015672573987364
2016-03-28,426.5480041503906,426.85699462890625,423.2929992675781,424.2309875488281,68522800,3,28,2016,-0.005937757343340011,419.8059997558594,415.3389990234375,0.013053299082513061
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,75411504,3,29,2016,-0.01818583876313995,419.58128574916293,415.56207885742185,0.013429071662625788
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,66034100,3,30,2016,-0.004081431986586503,419.1205749511719,416.1319189453125,0.013277465421368368
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,60215200,3,31,2016,0.004611669609792424,419.1684308733259,416.4927990722656,0.01330177465624245
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,51235700,4,1,2016,0.0029539281818384833,419.28028651646207,416.6383581542969,0.012505461051003725
2016-04-02,418.4219970703125,422.08099365234375,418.4219970703125,420.87298583984375,45681200,4,2,2016,0.006969553173317822,419.69856916155135,416.9143981933594,0.012537115822053744
2016-04-03,421.1730041503906,421.5799865722656,419.6969909667969,420.90399169921875,38053700,4,3,2016,7.367034810545903e-05,418.8612801688058,417.1561584472656,0.011582381107659617
2016-04-04,421.29901123046875,422.3429870605469,419.60101318359375,421.4440002441406,50634300,4,4,2016,0.001282973209025151,418.46313912527904,417.3286779785156,0.01048167454899782
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,60718000,4,5,2016,0.006136043065408936,419.5365687779018,417.4222778320312,0.010073167068850605
2016-04-06,424.28399658203125,424.5270080566406,422.72900390625,423.4129943847656,59091000,4,6,2016,-0.0014550960929827772,420.76470947265625,417.893837890625,0.009683191291123237
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,57858600,4,7,2016,-0.0015776541495821084,421.6241367885045,418.24103759765626,0.00968834065038173
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,63454700,4,8,2016,-0.0056677101359551285,421.9654235839844,418.39747802734377,0.009754188330988615
2016-04-09,420.8110046386719,420.8909912109375,416.5150146484375,419.4110107421875,49792700,4,9,2016,-0.0022314512070426007,421.7565699986049,418.50071899414064,0.009719659838958741
2016-04-10,419.5920104980469,422.43499755859375,419.2569885253906,421.5639953613281,73478600,4,10,2016,0.005133352639766775,421.8508562360491,418.68283935546873,0.00955582636233367
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,50747500,4,11,2016,0.0021799924988104014,421.99928501674106,418.7573193359375,0.008425390686502117
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.19000244140625,70728800,4,12,2016,0.00640736011028098,422.16499982561385,419.3829992675781,0.008435652868470464
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,69060400,4,13,2016,-0.0034243365177533125,422.2108590262277,419.914599609375,0.008421150653791912
2016-04-14,423.93499755859375,425.3710021972656,423.01300048828125,424.2820129394531,45281000,4,14,2016,0.0012932739384234893,422.43043300083707,420.33567993164064,0.008421868173100585
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,54801500,4,15,2016,0.012800447792337577,423.76814923967635,420.99192016601563,0.008709900977952875
2016-04-16,429.57501220703125,432.625,428.9840087890625,430.5719909667969,39392800,4,16,2016,0.0019989580164132548,425.3625749860491,421.491240234375,0.008593101592669109
2016-04-17,430.635986328125,431.3710021972656,426.0790100097656,427.39898681640625,52125900,4,17,2016,-0.007369276722496543,426.1961451939174,421.86556030273437,0.007094886713545853
2016-04-18,427.6109924316406,429.27398681640625,427.08599853515625,428.59100341796875,55670900,4,18,2016,0.0027890019357359463,427.0687168666295,422.35343994140624,0.007097898621914559
2016-04-19,428.7030029296875,436.0199890136719,428.10400390625,435.5090026855469,52810500,4,19,2016,0.016141261044697153,428.54285975864957,423.08671997070314,0.007498550558091552
2016-04-20,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,72890096,4,20,2016,0.013501454267428992,431.06500244140625,424.02447998046875,0.007777049083830752
2016-04-21,441.4159851074219,450.5480041503906,440.9519958496094,449.42498779296875,68204704,4,21,2016,0.018206117703021496,434.65685599190846,424.93087890625,0.008138076535712488
2016-04-22,449.68798828125,449.80999755859375,444.1499938964844,445.73699951171875,58804400,4,22,2016,-0.008206015200358463,436.9459969656808,425.79111938476564,0.008356935302460436
2016-04-23,445.8609924316406,450.2820129394531,444.33099365234375,450.2820129394531,50485400,4,23,2016,0.010196625886370603,439.76171439034596,427.1417602539062,0.008398746185440497
2016-04-24,450.55999755859375,460.14599609375,448.9280090332031,458.55499267578125,68198400,4,24,2016,0.018372885211030088,444.2125723702567,428.8913195800781,0.008873301889466842
2016-04-25,459.1210021972656,466.6199951171875,453.5920104980469,461.4259948730469,87091800,4,25,2016,0.006260976858004863,448.90328543526783,430.67919921875,0.008886725543849592
2016-04-26,461.64801025390625,467.9649963378906,461.6210021972656,466.0889892578125,78971904,4,26,2016,0.010105617014595225,453.27185494559154,432.6043591308594,0.00833874805515136
2016-04-27,466.2619934082031,467.0790100097656,444.1340026855469,444.68701171875,93564896,4,27,2016,-0.04591822169655291,453.7429983956473,433.55692016601563,0.012140572761803841
2016-04-28,445.0379943847656,449.5509948730469,436.6499938964844,449.010986328125,74064704,4,28,2016,0.00972363594039427,453.68385532924106,434.6811999511719,0.011627176518718732
2016-04-29,449.4079895019531,455.3840026855469,446.0169982910156,455.09698486328125,49258500,4,29,2016,0.013554230788261235,455.02099609375,436.0273193359375,0.011724515763190847
2016-04-30,455.1780090332031,455.5870056152344,447.6969909667969,448.3179931640625,69322600,4,30,2016,-0.014895707782496714,454.7404218401228,436.99883911132815,0.012173652643776237
2016-05-01,448.4840087890625,452.47900390625,447.927001953125,451.875,40660100,5,1,2016,0.007934115717358248,453.78613717215404,438.1373193359375,0.012213788198959288
2016-05-02,451.9330139160156,452.44500732421875,441.7760009765625,444.66900634765625,92127000,5,2,2016,-0.015946873919432947,451.3922816685268,439.01427978515625,0.0126450870575629
2016-05-03,444.72698974609375,451.09698486328125,442.61700439453125,450.3039855957031,59366400,5,3,2016,0.01267230044731571,449.1372811453683,440.21247924804686,0.012790256301816636
2016-05-04,450.1830139160156,450.37799072265625,445.6300048828125,446.72198486328125,50407300,5,4,2016,-0.007954628089030247,449.42799159458707,441.30491821289064,0.012926879806109006
2016-05-05,446.71099853515625,448.5060119628906,445.88299560546875,447.97601318359375,50440800,5,5,2016,0.002807178430442203,449.28013828822543,442.36139892578126,0.012904645707378053
2016-05-06,447.9419860839844,461.375,447.0679931640625,459.6029968261719,72796800,5,6,2016,0.025954478142589776,449.9238542829241,443.84619873046876,0.013608942180078897
2016-05-07,459.6390075683594,460.67498779296875,457.3240051269531,458.5360107421875,38364500,5,7,2016,-0.0023215385699234536,451.3835710797991,445.1800390625,0.013617921119603733
2016-05-08,458.4289855957031,459.4169921875,455.9830017089844,458.5480041503906,40315000,5,8,2016,2.615586981646878e-05,452.3368573869978,446.5725988769531,0.013535215763404008
2016-05-09,458.20599365234375,462.4809875488281,456.531005859375,460.4830017089844,55493100,5,9,2016,0.004219836398980714,454.5959995814732,448.02063842773435,0.013500552033478379
2016-05-10,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,58956100,5,10,2016,-0.020821643056809114,454.680428641183,448.86791748046875,0.014187109520442704
2016-05-11,450.864013671875,454.57598876953125,450.864013671875,452.7279968261719,50605200,5,11,2016,0.00406526543244512,455.5384303501674,449.75415771484376,0.014190537966084438
2016-05-12,452.4469909667969,454.9490051269531,449.25,454.7659912109375,59849300,5,12,2016,0.004501586822668102,456.50842721121654,450.848837890625,0.014176265136441402
2016-05-13,454.8500061035156,457.05499267578125,453.4530029296875,455.6700134277344,60845000,5,13,2016,0.001987884393882755,455.94657244001115,451.93199829101565,0.014134726221894437
2016-05-14,455.822998046875,456.83599853515625,454.7860107421875,455.6709899902344,37209000,5,14,2016,2.1431353198764214e-06,455.5372837611607,452.7384777832031,0.014140562940145542
2016-05-15,455.7590026855469,458.6919860839844,455.4590148925781,457.5679931640625,28514000,5,15,2016,0.004163098409817101,455.3972821916853,453.38563720703127,0.01401051047232237
2016-05-16,457.58599853515625,458.20001220703125,452.94500732421875,454.1629943847656,59171500,5,16,2016,-0.007441514332660049,454.49442400251115,453.5751574707031,0.01412057506436402
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,64100300,5,17,2016,-0.0008367147643265627,454.90699550083707,453.8969970703125,0.01402310471865562
2016-05-18,453.6910095214844,455.99798583984375,453.29901123046875,454.6189880371094,86850096,5,18,2016,0.0018422870722276663,455.17713710239957,454.07047607421873,0.014022553778659075
2016-05-19,454.52398681640625,454.63299560546875,438.7149963378906,438.7149963378906,96027400,5,19,2016,-0.034983122389776966,452.88413783482144,453.2768762207031,0.01530093996018125
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,81987904,5,20,2016,0.009028637197771028,451.02784946986606,452.5268762207031,0.015189851814576416
2016-05-21,442.96600341796875,443.77801513671875,441.70599365234375,443.18798828125,42762300,5,21,2016,0.001156587242436613,449.2445635114397,451.61083618164065,0.014807455627529945
2016-05-22,443.2179870605469,443.427001953125,439.0350036621094,439.322998046875,39657600,5,22,2016,-0.008720882191243562,446.6381356375558,451.39627563476563,0.014817160116430295
2016-05-23,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,50582500,5,23,2016,0.010998742961110253,445.2084219796317,451.2020361328125,0.01483760473220096
2016-05-24,444.2909851074219,447.1000061035156,443.92999267578125,445.9809875488281,65783100,5,24,2016,0.004111152130561901,444.0938502720424,450.8373962402344,0.014440235268662418
2016-05-25,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,65231000,5,25,2016,0.008112479176510368,443.376708984375,450.88863647460937,0.014475474558869581
2016-05-26,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,65203800,5,26,2016,0.008418621194288045,445.4722813197545,450.94899658203127,0.014435019531444916
2016-05-27,453.52099609375,478.14898681640625,453.52099609375,473.4639892578125,164780992,5,27,2016,0.04428913780222743,449.87056623186385,452.1007958984375,0.014108233145866856
2016-05-28,473.02899169921875,533.4730224609375,472.6990051269531,530.0399780273438,181199008,5,28,2016,0.11949375254117633,462.27799333844865,455.2902355957031,0.02564638766553842
2016-05-29,527.4769897460938,553.9600219726562,512.1790161132812,526.2329711914062,148736992,5,29,2016,-0.0071824899889741944,474.6937037876674,458.4706750488281,0.025710873208251134
2016-05-30,528.4710083007812,544.3489990234375,522.9630126953125,533.864013671875,87958704,5,30,2016,0.014501262555236538,487.50927734375,461.90619506835935,0.02547945574045917
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,138450000,5,31,2016,-0.004641682676279957,499.7099914550781,464.7775146484375,0.02555219711617035
2016-06-01,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,86061800,6,1,2016,0.01041426895780817,512.1844177246094,467.9128735351562,0.025232792518183427
2016-06-02,536.5150146484375,540.3519897460938,533.0780029296875,537.9719848632812,60378200,6,2,2016,0.001959327249142495,524.2684151785714,471.0898327636719,0.02521962840200481
2016-06-03,537.6820068359375,574.6380004882812,536.9199829101562,569.1939697265625,122020000,6,3,2016,0.058036451231221475,537.9441266741071,475.438271484375,0.026769324713080158
2016-06-04,569.7050170898438,590.1320190429688,564.2379760742188,572.7269897460938,94925296,6,4,2016,0.006207058063578019,544.0422712053571,480.3115515136719,0.026751855299752044
2016-06-05,573.3079833984375,582.8079833984375,569.177978515625,574.9769897460938,68874096,6,5,2016,0.003928573369656352,551.0057024274554,485.2015112304687,0.02655931626124395
2016-06-06,574.6019897460938,586.469970703125,574.6019897460938,585.5369873046875,72138896,6,6,2016,0.018365948110822705,558.3875558035714,490.43235107421873,0.02655556258461774
2016-06-07,585.4450073242188,590.2589721679688,567.5139770507812,576.5969848632812,107770000,6,7,2016,-0.015268040508522596,564.8462698800223,495.2694299316406,0.026868942479520434
2016-06-08,577.1669921875,582.8389892578125,573.1300048828125,581.64501953125,80265800,6,8,2016,0.008754875243001337,571.2355608258929,500.30839111328123,0.026859715052078178
2016-06-09,582.2030029296875,582.2030029296875,570.9509887695312,574.6300048828125,71301000,6,9,2016,-0.012060645948779758,576.4724208286831,504.9908715820313,0.026580050437122287
2016-06-10,575.8369750976562,579.1270141601562,573.3250122070312,577.469970703125,66991900,6,10,2016,0.00494225118107372,577.6547066824777,509.92315063476565,0.026575554898532847
2016-06-11,578.6740112304688,607.1160278320312,578.6740112304688,606.7269897460938,82357000,6,11,2016,0.05066413930986835,582.5118495396206,516.0409106445312,0.027652502647606367
2016-06-12,609.6840209960938,684.843994140625,607.0390014648438,672.7839965820312,277084992,6,12,2016,0.10887435032943138,596.4842790876116,524.7675109863281,0.032960033119019815
